positionid,vehicleid,timeposition,latitude,longitude,altitude,speed,heading,vehiclestopped,timesave,internalnumber
15016,15,2024-03-02 13:23:21,59.3380561,18.099298,46,88,181,0,2024-03-02 13:23:21,16
15017,15,2024-03-03 13:23:21,59.2001274,17.7817374,48,51,223,0,2024-03-03 13:23:21,17
15018,15,2024-03-04 13:23:21,59.2594383,17.8590638,58,13,139,0,2024-03-04 13:23:21,18
15019,15,2024-03-05 13:23:21,59.2943643,17.998543,68,106,106,0,2024-03-05 13:23:21,19
15020,15,2024-03-06 13:23:21,59.2558746,18.0286756,43,80,84,0,2024-03-06 13:23:21,20
15021,15,2024-03-07 13:23:21,59.3462493,18.0761693,55,0,176,1,2024-03-07 13:23:21,21
15022,15,2024-03-08 13:23:21,59.3645927,18.1347333,58,87,191,0,2024-03-08 13:23:21,22
15023,15,2024-03-09 13:23:21,59.2933861,17.9709154,67,0,50,1,2024-03-09 13:23:21,23
15024,15,2024-03-10 13:23:21,59.2575484,18.0202058,45,20,243,0,2024-03-10 13:23:21,24
15025,15,2024-03-11 13:23:21,59.3595135,18.095775,30,86,271,0,2024-03-11 13:23:21,25
15026,15,2024-03-12 13:23:21,59.333033,18.0919851,64,24,350,0,2024-03-12 13:23:21,26
15027,15,2024-03-13 13:23:21,59.3143287,18.0341921,54,38,240,0,2024-03-13 13:23:21,27
15028,15,2024-03-14 13:23:21,59.2159281,18.1490218,34,0,201,1,2024-03-14 13:23:21,28
15029,15,2024-03-15 13:23:21,59.2442882,18.1896001,58,0,35,1,2024-03-15 13:23:21,29
15030,15,2024-03-16 13:23:21,59.3582519,18.0865936,66,0,112,1,2024-03-16 13:23:21,30
15031,15,2024-03-17 13:23:21,59.2606648,17.8994325,70,0,149,1,2024-03-17 13:23:21,31
15032,15,2024-03-18 13:23:21,59.2958759,18.0695,69,46,187,0,2024-03-18 13:23:21,32
15033,15,2024-03-19 13:23:21,59.3038729,18.1246976,63,0,269,1,2024-03-19 13:23:21,33
15034,15,2024-03-20 13:23:21,59.2320981,18.1601,36,8,78,0,2024-03-20 13:23:21,34
15035,15,2024-03-21 13:23:21,59.3076837,18.0769216,63,51,192,0,2024-03-21 13:23:21,35
15036,15,2024-03-22 13:23:21,59.3174227,17.7542441,52,106,17,0,2024-03-22 13:23:21,36
15037,15,2024-03-23 13:23:21,59.1998201,17.7898199,64,65,162,0,2024-03-23 13:23:21,37
15038,15,2024-03-24 13:23:21,59.2737691,18.0750589,58,82,337,0,2024-03-24 13:23:21,38
15039,15,2024-03-25 13:23:21,59.3106353,18.1599939,54,47,53,0,2024-03-25 13:23:21,39
15040,15,2024-03-26 13:23:21,59.3527134,18.1992479,40,74,220,0,2024-03-26 13:23:21,40
15041,15,2024-03-27 13:23:21,59.3382362,18.1030716,43,0,240,1,2024-03-27 13:23:21,41
15042,15,2024-03-28 13:23:21,59.3487677,18.0624861,29,98,119,0,2024-03-28 13:23:21,42
15043,15,2024-03-29 13:23:21,59.2943029,18.1095162,68,13,310,0,2024-03-29 13:23:21,43
15044,15,2024-03-30 13:23:21,59.2358865,18.1365155,45,41,76,0,2024-03-30 13:23:21,44
15045,15,2024-03-31 13:23:21,59.3600891,18.1207173,35,28,145,0,2024-03-31 13:23:21,45
15046,15,2024-04-01 13:23:21,59.2273441,18.0856541,59,21,124,0,2024-04-01 13:23:21,46
15047,15,2024-04-02 13:23:21,59.2123179,18.08354,64,34,360,0,2024-04-02 13:23:21,47
15048,15,2024-04-03 13:23:21,59.3637246,18.1227706,33,84,195,0,2024-04-03 13:23:21,48
15049,15,2024-04-04 13:23:21,59.3120361,18.218179,56,72,150,0,2024-04-04 13:23:21,49
15050,15,2024-04-05 13:23:21,59.2033108,18.0678718,45,101,319,0,2024-04-05 13:23:21,50
15051,15,2024-04-06 13:23:21,59.2886374,17.9540539,33,43,291,0,2024-04-06 13:23:21,51
15052,15,2024-04-07 13:23:21,59.2124455,17.9014228,54,79,89,0,2024-04-07 13:23:21,52
15053,15,2024-04-08 13:23:21,59.2142201,17.8298216,29,0,315,1,2024-04-08 13:23:21,53
15054,15,2024-04-09 13:23:21,59.3145657,18.0909227,61,34,139,0,2024-04-09 13:23:21,54
15055,15,2024-04-10 13:23:21,59.2031265,18.21587,44,56,226,0,2024-04-10 13:23:21,55
15056,15,2024-04-11 13:23:21,59.2328969,17.8564076,50,52,17,0,2024-04-11 13:23:21,56
15057,15,2024-04-12 13:23:21,59.3380075,17.9375822,35,0,109,1,2024-04-12 13:23:21,57
15058,15,2024-04-13 13:23:21,59.3061919,18.1094661,47,46,133,0,2024-04-13 13:23:21,58
15059,15,2024-04-14 13:23:21,59.2768206,17.904908,64,99,278,0,2024-04-14 13:23:21,59
15060,15,2024-04-15 13:23:21,59.3722131,18.0129414,48,113,240,0,2024-04-15 13:23:21,60
15061,15,2024-04-16 13:23:21,59.3316521,18.0845643,47,89,278,0,2024-04-16 13:23:21,61
15062,15,2024-04-17 13:23:21,59.2748804,18.0603286,70,76,336,0,2024-04-17 13:23:21,62
15063,15,2024-04-18 13:23:21,59.3580033,18.0202839,58,79,283,0,2024-04-18 13:23:21,63
15064,15,2024-04-19 13:23:21,59.2280895,18.2714393,60,30,173,0,2024-04-19 13:23:21,64
15065,15,2024-04-20 13:23:21,59.3686176,18.1323676,38,27,350,0,2024-04-20 13:23:21,65
15066,15,2024-04-21 13:23:21,59.2074113,17.761203,30,71,309,0,2024-04-21 13:23:21,66
15067,15,2024-04-22 13:23:21,59.3441419,18.0353285,51,107,0,0,2024-04-22 13:23:21,67
15068,15,2024-04-23 13:23:21,59.3529618,18.0658622,35,41,143,0,2024-04-23 13:23:21,68
15069,15,2024-04-24 13:23:21,59.2753526,17.9038507,68,73,237,0,2024-04-24 13:23:21,69
15070,15,2024-04-25 13:23:21,59.3345068,18.0126633,58,12,354,0,2024-04-25 13:23:21,70
15071,15,2024-04-26 13:23:21,59.2595014,18.1843998,37,69,158,0,2024-04-26 13:23:21,71
15072,15,2024-04-27 13:23:21,59.2712665,17.994918,34,80,154,0,2024-04-27 13:23:21,72
15073,15,2024-04-28 13:23:21,59.273143,17.9223183,35,35,120,0,2024-04-28 13:23:21,73
15074,15,2024-04-29 13:23:21,59.3798536,18.1839215,33,108,149,0,2024-04-29 13:23:21,74
15075,15,2024-04-30 13:23:21,59.3554683,18.295843,34,77,313,0,2024-04-30 13:23:21,75
15076,15,2024-05-01 13:23:21,59.2986176,18.0590611,37,119,74,0,2024-05-01 13:23:21,76
15077,15,2024-05-02 13:23:21,59.3491987,18.0611926,35,95,85,0,2024-05-02 13:23:21,77
15078,15,2024-05-03 13:23:21,59.2477384,18.0090762,68,14,352,0,2024-05-03 13:23:21,78
15079,15,2024-05-04 13:23:21,59.3401797,18.0318686,50,75,82,0,2024-05-04 13:23:21,79
15080,15,2024-05-05 13:23:21,59.2977415,18.1798068,34,78,246,0,2024-05-05 13:23:21,80
15081,15,2024-05-06 13:23:21,59.3751036,18.0311873,58,75,72,0,2024-05-06 13:23:21,81
15082,15,2024-05-07 13:23:21,59.2101687,17.6417572,42,48,298,0,2024-05-07 13:23:21,82
15083,15,2024-05-08 13:23:21,59.2333639,17.8673151,49,116,107,0,2024-05-08 13:23:21,83
15084,15,2024-05-09 13:23:21,59.2631487,18.0495206,38,65,321,0,2024-05-09 13:23:21,84
15085,15,2024-05-10 13:23:21,59.2945381,18.0029222,38,67,30,0,2024-05-10 13:23:21,85
15086,15,2024-05-11 13:23:21,59.287509,17.9444315,48,119,141,0,2024-05-11 13:23:21,86
15087,15,2024-05-12 13:23:21,59.2189801,17.9284151,69,23,319,0,2024-05-12 13:23:21,87
15088,15,2024-05-13 13:23:21,59.3707936,17.8978538,61,78,94,0,2024-05-13 13:23:21,88
15089,15,2024-05-14 13:23:21,59.2598768,18.0212043,31,1,237,0,2024-05-14 13:23:21,89
15090,15,2024-05-15 13:23:21,59.355432,18.1789128,38,0,314,1,2024-05-15 13:23:21,90
16001,16,2024-02-16 13:23:21,59.1949492,18.0919467,59,119,106,0,2024-02-16 13:23:21,1
16002,16,2024-02-17 13:23:21,59.3447748,18.034811,53,119,205,0,2024-02-17 13:23:21,2
16003,16,2024-02-18 13:23:21,59.204767,17.6627696,39,43,281,0,2024-02-18 13:23:21,3
16004,16,2024-02-19 13:23:21,59.3306739,18.0333361,31,65,144,0,2024-02-19 13:23:21,4
16005,16,2024-02-20 13:23:21,59.2857709,17.9108296,47,69,38,0,2024-02-20 13:23:21,5
16006,16,2024-02-21 13:23:21,59.37235,17.9799779,57,12,18,0,2024-02-21 13:23:21,6
16007,16,2024-02-22 13:23:21,59.3395881,18.0381471,34,73,218,0,2024-02-22 13:23:21,7
16008,16,2024-02-23 13:23:21,59.3393488,18.0982173,61,103,251,0,2024-02-23 13:23:21,8
16009,16,2024-02-24 13:23:21,59.2410353,18.1818729,59,6,0,0,2024-02-24 13:23:21,9
16010,16,2024-02-25 13:23:21,59.2542746,18.1814056,46,85,279,0,2024-02-25 13:23:21,10
16011,16,2024-02-26 13:23:21,59.3281863,18.0467903,61,75,260,0,2024-02-26 13:23:21,11
16012,16,2024-02-27 13:23:21,59.3626604,17.9636942,48,43,132,0,2024-02-27 13:23:21,12
16013,16,2024-02-28 13:23:21,59.3098591,18.0710491,58,7,246,0,2024-02-28 13:23:21,13
16014,16,2024-02-29 13:23:21,59.3080988,17.9604139,33,9,327,0,2024-02-29 13:23:21,14
16015,16,2024-03-01 13:23:21,59.3380561,18.099298,30,0,324,1,2024-03-01 13:23:21,15
16016,16,2024-03-02 13:23:21,59.2001274,17.7817374,61,0,301,1,2024-03-02 13:23:21,16
16017,16,2024-03-03 13:23:21,59.2594383,17.8590638,69,81,246,0,2024-03-03 13:23:21,17
16018,16,2024-03-04 13:23:21,59.2943643,17.998543,45,53,89,0,2024-03-04 13:23:21,18
16019,16,2024-03-05 13:23:21,59.2558746,18.0286756,30,119,99,0,2024-03-05 13:23:21,19
16020,16,2024-03-06 13:23:21,59.3462493,18.0761693,48,0,159,1,2024-03-06 13:23:21,20
16021,16,2024-03-07 13:23:21,59.3645927,18.1347333,57,16,294,0,2024-03-07 13:23:21,21
16022,16,2024-03-08 13:23:21,59.2933861,17.9709154,59,90,238,0,2024-03-08 13:23:21,22
16023,16,2024-03-09 13:23:21,59.2575484,18.0202058,35,9,214,0,2024-03-09 13:23:21,23
16024,16,2024-03-10 13:23:21,59.3595135,18.095775,28,27,145,0,2024-03-10 13:23:21,24
16025,16,2024-03-11 13:23:21,59.333033,18.0919851,62,40,340,0,2024-03-11 13:23:21,25
16026,16,2024-03-12 13:23:21,59.3143287,18.0341921,64,0,214,1,2024-03-12 13:23:21,26
16027,16,2024-03-13 13:23:21,59.2159281,18.1490218,31,110,193,0,2024-03-13 13:23:21,27
16028,16,2024-03-14 13:23:21,59.2442882,18.1896001,37,6,4,0,2024-03-14 13:23:21,28
16029,16,2024-03-15 13:23:21,59.3582519,18.0865936,35,0,217,1,2024-03-15 13:23:21,29
16030,16,2024-03-16 13:23:21,59.2606648,17.8994325,42,54,237,0,2024-03-16 13:23:21,30
16031,16,2024-03-17 13:23:21,59.2958759,18.0695,31,111,131,0,2024-03-17 13:23:21,31
16032,16,2024-03-18 13:23:21,59.3038729,18.1246976,61,46,10,0,2024-03-18 13:23:21,32
16033,16,2024-03-19 13:23:21,59.2320981,18.1601,68,81,309,0,2024-03-19 13:23:21,33
16034,16,2024-03-20 13:23:21,59.3076837,18.0769216,32,58,224,0,2024-03-20 13:23:21,34
16035,16,2024-03-21 13:23:21,59.3174227,17.7542441,52,90,303,0,2024-03-21 13:23:21,35
16036,16,2024-03-22 13:23:21,59.1998201,17.7898199,47,0,267,1,2024-03-22 13:23:21,36
16037,16,2024-03-23 13:23:21,59.2737691,18.0750589,33,0,55,1,2024-03-23 13:23:21,37
16038,16,2024-03-24 13:23:21,59.3106353,18.1599939,37,0,86,1,2024-03-24 13:23:21,38
16039,16,2024-03-25 13:23:21,59.3527134,18.1992479,41,35,93,0,2024-03-25 13:23:21,39
16040,16,2024-03-26 13:23:21,59.3382362,18.1030716,54,24,108,0,2024-03-26 13:23:21,40
16041,16,2024-03-27 13:23:21,59.3487677,18.0624861,63,111,313,0,2024-03-27 13:23:21,41
16042,16,2024-03-28 13:23:21,59.2943029,18.1095162,48,0,222,1,2024-03-28 13:23:21,42
16043,16,2024-03-29 13:23:21,59.2358865,18.1365155,28,2,104,0,2024-03-29 13:23:21,43
16044,16,2024-03-30 13:23:21,59.3600891,18.1207173,40,49,123,0,2024-03-30 13:23:21,44
16045,16,2024-03-31 13:23:21,59.2273441,18.0856541,56,26,130,0,2024-03-31 13:23:21,45
16046,16,2024-04-01 13:23:21,59.2123179,18.08354,54,54,190,0,2024-04-01 13:23:21,46
16047,16,2024-04-02 13:23:21,59.3637246,18.1227706,48,103,1,0,2024-04-02 13:23:21,47
16048,16,2024-04-03 13:23:21,59.3120361,18.218179,61,107,225,0,2024-04-03 13:23:21,48
16049,16,2024-04-04 13:23:21,59.2033108,18.0678718,70,53,173,0,2024-04-04 13:23:21,49
16050,16,2024-04-05 13:23:21,59.2886374,17.9540539,57,88,175,0,2024-04-05 13:23:21,50
16051,16,2024-04-06 13:23:21,59.2124455,17.9014228,43,83,272,0,2024-04-06 13:23:21,51
16052,16,2024-04-07 13:23:21,59.2142201,17.8298216,66,6,284,0,2024-04-07 13:23:21,52
16053,16,2024-04-08 13:23:21,59.3145657,18.0909227,40,84,283,0,2024-04-08 13:23:21,53
16054,16,2024-04-09 13:23:21,59.2031265,18.21587,40,0,218,1,2024-04-09 13:23:21,54
16055,16,2024-04-10 13:23:21,59.2328969,17.8564076,28,34,241,0,2024-04-10 13:23:21,55
16056,16,2024-04-11 13:23:21,59.3380075,17.9375822,28,92,213,0,2024-04-11 13:23:21,56
16057,16,2024-04-12 13:23:21,59.3061919,18.1094661,32,0,199,1,2024-04-12 13:23:21,57
16058,16,2024-04-13 13:23:21,59.2768206,17.904908,48,97,341,0,2024-04-13 13:23:21,58
16059,16,2024-04-14 13:23:21,59.3722131,18.0129414,43,111,212,0,2024-04-14 13:23:21,59
16060,16,2024-04-15 13:23:21,59.3316521,18.0845643,50,0,108,1,2024-04-15 13:23:21,60
16061,16,2024-04-16 13:23:21,59.2748804,18.0603286,46,0,142,1,2024-04-16 13:23:21,61
16062,16,2024-04-17 13:23:21,59.3580033,18.0202839,58,19,217,0,2024-04-17 13:23:21,62
16063,16,2024-04-18 13:23:21,59.2280895,18.2714393,53,106,49,0,2024-04-18 13:23:21,63
16064,16,2024-04-19 13:23:21,59.3686176,18.1323676,48,90,12,0,2024-04-19 13:23:21,64
16065,16,2024-04-20 13:23:21,59.2074113,17.761203,32,0,277,1,2024-04-20 13:23:21,65
16066,16,2024-04-21 13:23:21,59.3441419,18.0353285,68,8,77,0,2024-04-21 13:23:21,66
16067,16,2024-04-22 13:23:21,59.3529618,18.0658622,59,43,78,0,2024-04-22 13:23:21,67
16068,16,2024-04-23 13:23:21,59.2753526,17.9038507,63,90,321,0,2024-04-23 13:23:21,68
16069,16,2024-04-24 13:23:21,59.3345068,18.0126633,41,9,200,0,2024-04-24 13:23:21,69
16070,16,2024-04-25 13:23:21,59.2595014,18.1843998,69,36,90,0,2024-04-25 13:23:21,70
16071,16,2024-04-26 13:23:21,59.2712665,17.994918,42,8,231,0,2024-04-26 13:23:21,71
16072,16,2024-04-27 13:23:21,59.273143,17.9223183,43,35,165,0,2024-04-27 13:23:21,72
16073,16,2024-04-28 13:23:21,59.3798536,18.1839215,30,13,252,0,2024-04-28 13:23:21,73
16074,16,2024-04-29 13:23:21,59.3554683,18.295843,65,33,131,0,2024-04-29 13:23:21,74
16075,16,2024-04-30 13:23:21,59.2986176,18.0590611,49,26,165,0,2024-04-30 13:23:21,75
16076,16,2024-05-01 13:23:21,59.3491987,18.0611926,64,44,185,0,2024-05-01 13:23:21,76
16077,16,2024-05-02 13:23:21,59.2477384,18.0090762,39,5,95,0,2024-05-02 13:23:21,77
16078,16,2024-05-03 13:23:21,59.3401797,18.0318686,30,108,145,0,2024-05-03 13:23:21,78
16079,16,2024-05-04 13:23:21,59.2977415,18.1798068,33,73,215,0,2024-05-04 13:23:21,79
16080,16,2024-05-05 13:23:21,59.3751036,18.0311873,30,55,148,0,2024-05-05 13:23:21,80
16081,16,2024-05-06 13:23:21,59.2101687,17.6417572,32,0,77,1,2024-05-06 13:23:21,81
16082,16,2024-05-07 13:23:21,59.2333639,17.8673151,68,103,257,0,2024-05-07 13:23:21,82
16083,16,2024-05-08 13:23:21,59.2631487,18.0495206,38,45,37,0,2024-05-08 13:23:21,83
16084,16,2024-05-09 13:23:21,59.2945381,18.0029222,42,0,9,1,2024-05-09 13:23:21,84
16085,16,2024-05-10 13:23:21,59.287509,17.9444315,70,104,174,0,2024-05-10 13:23:21,85
16086,16,2024-05-11 13:23:21,59.2189801,17.9284151,30,82,137,0,2024-05-11 13:23:21,86
16087,16,2024-05-12 13:23:21,59.3707936,17.8978538,31,75,283,0,2024-05-12 13:23:21,87
16088,16,2024-05-13 13:23:21,59.2598768,18.0212043,58,36,23,0,2024-05-13 13:23:21,88
16089,16,2024-05-14 13:23:21,59.355432,18.1789128,66,113,122,0,2024-05-14 13:23:21,89
16090,16,2024-05-15 13:23:21,59.2288292,18.2532048,55,65,149,0,2024-05-15 13:23:21,90
17001,17,2024-02-16 13:23:21,59.3447748,18.034811,29,43,166,0,2024-02-16 13:23:21,1
17002,17,2024-02-17 13:23:21,59.204767,17.6627696,52,104,319,0,2024-02-17 13:23:21,2
17003,17,2024-02-18 13:23:21,59.3306739,18.0333361,66,31,314,0,2024-02-18 13:23:21,3
17004,17,2024-02-19 13:23:21,59.2857709,17.9108296,42,100,248,0,2024-02-19 13:23:21,4
17005,17,2024-02-20 13:23:21,59.37235,17.9799779,55,65,328,0,2024-02-20 13:23:21,5
17006,17,2024-02-21 13:23:21,59.3395881,18.0381471,67,0,76,1,2024-02-21 13:23:21,6
17007,17,2024-02-22 13:23:21,59.3393488,18.0982173,31,0,173,1,2024-02-22 13:23:21,7
17008,17,2024-02-23 13:23:21,59.2410353,18.1818729,30,40,97,0,2024-02-23 13:23:21,8
17009,17,2024-02-24 13:23:21,59.2542746,18.1814056,31,18,63,0,2024-02-24 13:23:21,9
17010,17,2024-02-25 13:23:21,59.3281863,18.0467903,43,69,227,0,2024-02-25 13:23:21,10
17011,17,2024-02-26 13:23:21,59.3626604,17.9636942,50,0,346,1,2024-02-26 13:23:21,11
17012,17,2024-02-27 13:23:21,59.3098591,18.0710491,59,33,308,0,2024-02-27 13:23:21,12
17013,17,2024-02-28 13:23:21,59.3080988,17.9604139,32,0,87,1,2024-02-28 13:23:21,13
17014,17,2024-02-29 13:23:21,59.3380561,18.099298,55,81,255,0,2024-02-29 13:23:21,14
17015,17,2024-03-01 13:23:21,59.2001274,17.7817374,52,24,118,0,2024-03-01 13:23:21,15
17016,17,2024-03-02 13:23:21,59.2594383,17.8590638,31,100,263,0,2024-03-02 13:23:21,16
17017,17,2024-03-03 13:23:21,59.2943643,17.998543,49,0,180,1,2024-03-03 13:23:21,17
17018,17,2024-03-04 13:23:21,59.2558746,18.0286756,62,0,62,1,2024-03-04 13:23:21,18
17019,17,2024-03-05 13:23:21,59.3462493,18.0761693,50,24,275,0,2024-03-05 13:23:21,19
17020,17,2024-03-06 13:23:21,59.3645927,18.1347333,67,15,14,0,2024-03-06 13:23:21,20
17021,17,2024-03-07 13:23:21,59.2933861,17.9709154,31,0,249,1,2024-03-07 13:23:21,21
17022,17,2024-03-08 13:23:21,59.2575484,18.0202058,47,47,197,0,2024-03-08 13:23:21,22
17023,17,2024-03-09 13:23:21,59.3595135,18.095775,37,113,267,0,2024-03-09 13:23:21,23
17024,17,2024-03-10 13:23:21,59.333033,18.0919851,63,0,170,1,2024-03-10 13:23:21,24
17025,17,2024-03-11 13:23:21,59.3143287,18.0341921,58,14,113,0,2024-03-11 13:23:21,25
17026,17,2024-03-12 13:23:21,59.2159281,18.1490218,66,63,70,0,2024-03-12 13:23:21,26
17027,17,2024-03-13 13:23:21,59.2442882,18.1896001,54,119,275,0,2024-03-13 13:23:21,27
17028,17,2024-03-14 13:23:21,59.3582519,18.0865936,56,116,132,0,2024-03-14 13:23:21,28
17029,17,2024-03-15 13:23:21,59.2606648,17.8994325,39,112,135,0,2024-03-15 13:23:21,29
17030,17,2024-03-16 13:23:21,59.2958759,18.0695,46,102,202,0,2024-03-16 13:23:21,30
17031,17,2024-03-17 13:23:21,59.3038729,18.1246976,29,0,103,1,2024-03-17 13:23:21,31
17032,17,2024-03-18 13:23:21,59.2320981,18.1601,55,8,333,0,2024-03-18 13:23:21,32
17033,17,2024-03-19 13:23:21,59.3076837,18.0769216,36,82,208,0,2024-03-19 13:23:21,33
17034,17,2024-03-20 13:23:21,59.3174227,17.7542441,56,23,133,0,2024-03-20 13:23:21,34
17035,17,2024-03-21 13:23:21,59.1998201,17.7898199,41,0,278,1,2024-03-21 13:23:21,35
17036,17,2024-03-22 13:23:21,59.2737691,18.0750589,58,53,163,0,2024-03-22 13:23:21,36
17037,17,2024-03-23 13:23:21,59.3106353,18.1599939,52,60,194,0,2024-03-23 13:23:21,37
17038,17,2024-03-24 13:23:21,59.3527134,18.1992479,51,65,108,0,2024-03-24 13:23:21,38
17039,17,2024-03-25 13:23:21,59.3382362,18.1030716,35,49,197,0,2024-03-25 13:23:21,39
17040,17,2024-03-26 13:23:21,59.3487677,18.0624861,46,0,105,1,2024-03-26 13:23:21,40
17041,17,2024-03-27 13:23:21,59.2943029,18.1095162,29,96,298,0,2024-03-27 13:23:21,41
17042,17,2024-03-28 13:23:21,59.2358865,18.1365155,45,6,351,0,2024-03-28 13:23:21,42
17043,17,2024-03-29 13:23:21,59.3600891,18.1207173,63,56,175,0,2024-03-29 13:23:21,43
17044,17,2024-03-30 13:23:21,59.2273441,18.0856541,31,68,161,0,2024-03-30 13:23:21,44
17045,17,2024-03-31 13:23:21,59.2123179,18.08354,62,112,304,0,2024-03-31 13:23:21,45
17046,17,2024-04-01 13:23:21,59.3637246,18.1227706,41,45,209,0,2024-04-01 13:23:21,46
17047,17,2024-04-02 13:23:21,59.3120361,18.218179,36,0,134,1,2024-04-02 13:23:21,47
17048,17,2024-04-03 13:23:21,59.2033108,18.0678718,50,87,248,0,2024-04-03 13:23:21,48
17049,17,2024-04-04 13:23:21,59.2886374,17.9540539,56,48,232,0,2024-04-04 13:23:21,49
17050,17,2024-04-05 13:23:21,59.2124455,17.9014228,58,9,141,0,2024-04-05 13:23:21,50
17051,17,2024-04-06 13:23:21,59.2142201,17.8298216,32,85,64,0,2024-04-06 13:23:21,51
17052,17,2024-04-07 13:23:21,59.3145657,18.0909227,46,48,166,0,2024-04-07 13:23:21,52
17053,17,2024-04-08 13:23:21,59.2031265,18.21587,42,19,301,0,2024-04-08 13:23:21,53
17054,17,2024-04-09 13:23:21,59.2328969,17.8564076,51,52,266,0,2024-04-09 13:23:21,54
17055,17,2024-04-10 13:23:21,59.3380075,17.9375822,41,29,258,0,2024-04-10 13:23:21,55
17056,17,2024-04-11 13:23:21,59.3061919,18.1094661,31,0,298,1,2024-04-11 13:23:21,56
17057,17,2024-04-12 13:23:21,59.2768206,17.904908,45,22,179,0,2024-04-12 13:23:21,57
17058,17,2024-04-13 13:23:21,59.3722131,18.0129414,67,0,93,1,2024-04-13 13:23:21,58
17059,17,2024-04-14 13:23:21,59.3316521,18.0845643,32,58,88,0,2024-04-14 13:23:21,59
17060,17,2024-04-15 13:23:21,59.2748804,18.0603286,67,0,327,1,2024-04-15 13:23:21,60
17061,17,2024-04-16 13:23:21,59.3580033,18.0202839,33,0,261,1,2024-04-16 13:23:21,61
17062,17,2024-04-17 13:23:21,59.2280895,18.2714393,61,108,108,0,2024-04-17 13:23:21,62
17063,17,2024-04-18 13:23:21,59.3686176,18.1323676,30,0,55,1,2024-04-18 13:23:21,63
17064,17,2024-04-19 13:23:21,59.2074113,17.761203,62,7,107,0,2024-04-19 13:23:21,64
17065,17,2024-04-20 13:23:21,59.3441419,18.0353285,70,100,317,0,2024-04-20 13:23:21,65
17066,17,2024-04-21 13:23:21,59.3529618,18.0658622,66,9,221,0,2024-04-21 13:23:21,66
17067,17,2024-04-22 13:23:21,59.2753526,17.9038507,42,105,10,0,2024-04-22 13:23:21,67
17068,17,2024-04-23 13:23:21,59.3345068,18.0126633,44,75,39,0,2024-04-23 13:23:21,68
17069,17,2024-04-24 13:23:21,59.2595014,18.1843998,61,52,116,0,2024-04-24 13:23:21,69
17070,17,2024-04-25 13:23:21,59.2712665,17.994918,53,0,163,1,2024-04-25 13:23:21,70
17071,17,2024-04-26 13:23:21,59.273143,17.9223183,46,119,328,0,2024-04-26 13:23:21,71
17072,17,2024-04-27 13:23:21,59.3798536,18.1839215,42,14,240,0,2024-04-27 13:23:21,72
17073,17,2024-04-28 13:23:21,59.3554683,18.295843,66,21,251,0,2024-04-28 13:23:21,73
17074,17,2024-04-29 13:23:21,59.2986176,18.0590611,59,105,102,0,2024-04-29 13:23:21,74
17075,17,2024-04-30 13:23:21,59.3491987,18.0611926,44,0,47,1,2024-04-30 13:23:21,75
17076,17,2024-05-01 13:23:21,59.2477384,18.0090762,63,115,55,0,2024-05-01 13:23:21,76
17077,17,2024-05-02 13:23:21,59.3401797,18.0318686,45,32,355,0,2024-05-02 13:23:21,77
17078,17,2024-05-03 13:23:21,59.2977415,18.1798068,61,31,308,0,2024-05-03 13:23:21,78
17079,17,2024-05-04 13:23:21,59.3751036,18.0311873,35,67,120,0,2024-05-04 13:23:21,79
17080,17,2024-05-05 13:23:21,59.2101687,17.6417572,39,106,206,0,2024-05-05 13:23:21,80
17081,17,2024-05-06 13:23:21,59.2333639,17.8673151,70,24,9,0,2024-05-06 13:23:21,81
17082,17,2024-05-07 13:23:21,59.2631487,18.0495206,30,18,8,0,2024-05-07 13:23:21,82
17083,17,2024-05-08 13:23:21,59.2945381,18.0029222,39,0,205,1,2024-05-08 13:23:21,83
17084,17,2024-05-09 13:23:21,59.287509,17.9444315,70,7,207,0,2024-05-09 13:23:21,84
17085,17,2024-05-10 13:23:21,59.2189801,17.9284151,53,98,353,0,2024-05-10 13:23:21,85
17086,17,2024-05-11 13:23:21,59.3707936,17.8978538,49,100,261,0,2024-05-11 13:23:21,86
17087,17,2024-05-12 13:23:21,59.2598768,18.0212043,34,46,133,0,2024-05-12 13:23:21,87
17088,17,2024-05-13 13:23:21,59.355432,18.1789128,63,68,162,0,2024-05-13 13:23:21,88
17089,17,2024-05-14 13:23:21,59.2288292,18.2532048,37,71,177,0,2024-05-14 13:23:21,89
17090,17,2024-05-15 13:23:21,59.2409968,17.9367894,60,102,357,0,2024-05-15 13:23:21,90
18001,18,2024-02-16 13:23:21,59.204767,17.6627696,69,75,334,0,2024-02-16 13:23:21,1
18002,18,2024-02-17 13:23:21,59.3306739,18.0333361,70,74,269,0,2024-02-17 13:23:21,2
18003,18,2024-02-18 13:23:21,59.2857709,17.9108296,45,0,58,1,2024-02-18 13:23:21,3
18004,18,2024-02-19 13:23:21,59.37235,17.9799779,49,25,228,0,2024-02-19 13:23:21,4
18005,18,2024-02-20 13:23:21,59.3395881,18.0381471,28,118,335,0,2024-02-20 13:23:21,5
18006,18,2024-02-21 13:23:21,59.3393488,18.0982173,69,71,59,0,2024-02-21 13:23:21,6
18007,18,2024-02-22 13:23:21,59.2410353,18.1818729,55,37,3,0,2024-02-22 13:23:21,7
18008,18,2024-02-23 13:23:21,59.2542746,18.1814056,28,117,269,0,2024-02-23 13:23:21,8
18009,18,2024-02-24 13:23:21,59.3281863,18.0467903,56,25,278,0,2024-02-24 13:23:21,9
